last_name, first_name,player_id,year,xba,xslg,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,
Garcia, Adolis,666969,2023,.261,.546,.379,.341,.285,91.9,15,36.2,16.3,
Gurriel Jr., Lourdes,666971,2023,.253,.440,.323,.302,.188,89.6,9.8,31.4,8.8,
Julks, Corey,667452,2023,.242,.360,.290,.297,.118,87.7,17.6,35.8,4.7,
Myers, Dane,667472,2023,.314,.409,.315,.320,.095,92.7,0.3,29.5,2.3,
Rooker Jr., Brent,667670,2023,.236,.461,.342,.329,.225,91,15,35.2,14.6,
Arozarena, Randy,668227,2023,.244,.456,.360,.358,.212,92.6,11.8,32.5,13.6,
Pratto, Nick,668472,2023,.217,.360,.297,.307,.143,88,13.1,43.4,9.2,
Rogers, Jake,668670,2023,.238,.468,.343,.321,.230,90.9,14.3,39.7,13.2,
Bleday, JJ,668709,2023,.198,.331,.291,.310,.133,88.5,15.5,28.8,5.5,
Steer, Spencer,668715,2023,.247,.403,.327,.336,.157,89.1,16.5,36.1,5.8,
Baddoo, Akil,668731,2023,.220,.363,.303,.319,.143,87.7,8.8,27.9,5.4,
Knizner, Andrew,668800,2023,.227,.422,.287,.248,.195,89.3,14.3,29.8,9.6,
Reynolds, Bryan,668804,2023,.283,.495,.364,.346,.212,91.4,12.6,38,11.9,
Capel, Conner,668843,2023,.236,.288,.299,.352,.051,86.4,13.1,41.7,0,
Vientos, Mark,668901,2023,.271,.474,.345,.315,.203,94.4,6.3,28.3,13.3,
Lewis, Royce,668904,2023,.243,.381,.285,.274,.138,87.7,9.7,32.8,9,
Turang, Brice,668930,2023,.229,.345,.288,.301,.116,86.8,13.6,38.8,3.5,
Rutschman, Adley,668939,2023,.279,.443,.361,.379,.164,87.6,12.1,38.1,6.8,
Rojas, Josh,668942,2023,.212,.298,.262,.280,.086,86.9,10.7,34.7,3.3,
Mitchell, Garrett,669003,2023,.220,.332,.268,.270,.112,86.9,7.8,35.3,8.8,
Melendez Jr., MJ,669004,2023,.229,.418,.317,.308,.188,93.5,17.5,33.5,12.2,
Marsh, Brandon,669016,2023,.233,.396,.319,.327,.163,91.2,12.1,37.5,8.2,
Stowers, Kyle,669065,2023,.144,.192,.196,.221,.048,87.5,17.2,5.6,0,
Huff, Sam,669087,2023,.211,.394,.284,.264,.183,88.3,2.3,29.4,5.9,
Langeliers, Shea,669127,2023,.196,.365,.272,.260,.169,89.8,20.9,28.1,11.1,
Campusano, Luis,669134,2023,.253,.392,.302,.290,.140,89.1,13.3,34.5,9.1,
Murphy, Sean,669221,2023,.281,.563,.403,.380,.282,91.8,14.1,38.8,17.5,
Senzel, Nick,669222,2023,.249,.365,.305,.320,.116,87,14.9,29.4,4.4,
Edman, Tommy,669242,2023,.264,.382,.315,.329,.118,89.5,8.4,29.6,4,
Smith, Will,669257,2023,.266,.434,.361,.379,.169,89.4,15.2,37.1,6.3,
Suwinski, Jack,669261,2023,.215,.504,.364,.339,.289,92,23.5,33.7,18.5,
Espinal, Santiago,669289,2023,.235,.314,.282,.311,.080,87.2,9.9,30.8,0.8,
Miranda, Jose,669304,2023,.238,.334,.277,.288,.097,87.9,10.1,29.7,4.2,
Thompson, Bubba,669352,2023,.175,.248,.226,.243,.074,82.1,3.6,23.1,2.6,
Gorman, Nolan,669357,2023,.248,.527,.367,.333,.278,91.2,22.4,40.4,15.7,
Johnson, Bryce,669369,2023,.187,.285,.243,.252,.098,86.3,15.6,24.1,6.9,
Taylor, Samad,669392,2023,.209,.377,.300,.300,.169,86.4,8.8,34.4,9.4,
Burger, Jake,669394,2023,.246,.512,.352,.311,.266,91.8,12.8,32.5,19.1,
Allen, Nick,669397,2023,.213,.288,.247,.260,.075,84.7,7,29.7,2.2,
Hummel, Cooper,669450,2023,.195,.273,.257,.288,.078,92.3,7.2,28.6,0,
Schmitt, Casey,669477,2023,.229,.327,.273,.282,.098,87,14.2,30.9,5.3,
Smith, Josh H.,669701,2023,.216,.390,.332,.346,.174,89.2,13.4,29.5,9.1,
Triolo, Jared,669707,2023,.241,.302,.272,.299,.061,84,10.3,38.6,1.4,
Hays, Austin,669720,2023,.252,.440,.318,.299,.188,89.7,10.9,32.7,9.4,
Hall, Darick,669742,2023,.212,.289,.233,.240,.078,92.5,14,27.8,2.8,
Call, Alex,669743,2023,.224,.339,.302,.327,.115,86.6,16.3,30.6,5,
Toglia, Michael,669911,2023,.191,.288,.240,.248,.097,88.2,15.2,32.7,4.1,
Lopez, Nicky,670032,2023,.220,.276,.283,.329,.056,86.3,1.4,31.3,0,
Raley, Luke,670042,2023,.240,.465,.346,.330,.225,91.1,18.1,30.3,14.3,
Short, Zack,670097,2023,.221,.389,.302,.293,.168,88.3,21.3,34.5,9.5,
Mastrobuoni, Miles,670156,2023,.234,.330,.292,.317,.096,88.4,12.3,28,2.7,
Mervis, Matt,670223,2023,.234,.424,.318,.304,.191,91,8.4,36.2,13.8,
Wallner, Matt,670242,2023,.277,.631,.430,.389,.354,91.2,17.9,31.5,18.5,
Alvarez, Yordan,670541,2023,.282,.606,.423,.392,.324,93.2,16.5,33.7,18.5,
Paredes, Isaac,670623,2023,.222,.364,.315,.334,.142,87,21.8,30.2,6.7,
Brosseau, Mike,670712,2023,.196,.348,.261,.247,.152,81.3,13.4,32.1,7.5,
Walls, Taylor,670764,2023,.203,.303,.281,.309,.100,86.7,20.1,32.2,3.5,
Friedl Jr., TJ,670770,2023,.240,.317,.284,.312,.077,86.7,15.3,32.8,2.6,
Herrera, Ivan,671056,2023,.254,.334,.309,.340,.080,90.5,11.7,21.4,7.1,
Casas, Triston,671213,2023,.246,.500,.370,.351,.254,91.8,15.9,34.1,14.5,
Ramos, Heliot,671218,2023,.242,.398,.291,.270,.156,89.5,12.5,44.4,11.1,
Waters, Drew,671221,2023,.227,.421,.311,.293,.194,88.9,17.9,36.9,12.6,
Garcia, Luis,671277,2023,.261,.400,.305,.298,.139,88.3,4.1,32.2,6,
Freeman, Tyler,671289,2023,.274,.356,.309,.334,.082,86.5,1.5,34.2,0,
Harris II, Michael,671739,2023,.283,.449,.339,.331,.166,90.7,6.5,32.5,7.9,
Bailey, Patrick,672275,2023,.269,.459,.336,.315,.190,89.4,12.4,40.4,11.9,
Kelenic, Jarred,672284,2023,.259,.445,.333,.328,.186,91.6,9.8,37.1,11,
Arias, Gabriel,672356,2023,.205,.355,.292,.299,.150,90.4,4.8,31.8,6.4,
Kirk, Alejandro,672386,2023,.249,.377,.319,.338,.128,87,4.3,33,5,
Diaz, Jordan,672478,2023,.253,.436,.328,.316,.182,90.8,7.9,33.3,7.2,
Moreno, Gabriel,672515,2023,.253,.368,.301,.305,.115,89.7,3.9,31.2,5.2,
Garcia, Maikel,672580,2023,.273,.398,.319,.324,.125,91.5,5.4,37.9,4.6,
Perdomo, Geraldo,672695,2023,.211,.284,.281,.321,.074,85.4,15.8,37.5,1.2,
Peraza, Oswald,672724,2023,.204,.303,.310,.353,.099,87.6,8.4,25,2.8,
Marcano, Tucupita,672779,2023,.246,.370,.293,.292,.124,88.3,14.4,32,5.2,
Sosa, Lenyn,672820,2023,.211,.348,.247,.223,.137,88.1,17.2,26.4,5.7,
Diaz, Yainer,673237,2023,.288,.567,.368,.308,.278,90.8,12.7,35.1,12.9,
Robert Jr., Luis,673357,2023,.260,.525,.355,.315,.265,88.4,16.7,37.8,15.4,
Kim, Ha-Seong,673490,2023,.252,.389,.334,.356,.138,86.8,15,36.9,5.7,
Suzuki, Seiya,673548,2023,.256,.396,.326,.339,.140,91.6,11.3,32.7,9,
Jung, Josh,673962,2023,.263,.496,.347,.314,.233,92.1,15.4,43.2,12.2,
Smith, Kevin,675656,2023,.188,.342,.240,.213,.154,88.9,12.4,26.2,7.7,
Williams, Alika,675961,2023,.284,.393,.352,.386,.110,87,8,47.4,5.3,
Smith-Njigba, Canaan,675986,2023,.153,.277,.242,.248,.123,87,0.2,23.5,11.8,
Westburg, Jordan,676059,2023,.279,.397,.323,.335,.118,90.3,14.3,40.3,2.8,
Noda, Ryan,676116,2023,.206,.399,.342,.358,.193,90.8,18.2,41.3,14.4,
Deluca, Jonny,676356,2023,.216,.343,.272,.268,.127,83.7,8.7,32.4,5.9,
Velazquez, Nelson,676369,2023,.287,.543,.383,.354,.256,90.3,1.7,42.9,19,
Burleson, Alec,676475,2023,.277,.451,.335,.324,.174,90.8,11.5,35.3,6.5,
Barrero, Jose,676480,2023,.217,.318,.276,.295,.101,87.5,17.2,31.1,3.3,
Caballero, Jose,676609,2023,.203,.292,.297,.337,.089,82.8,23.3,30.2,3.1,
Madris, Bligh,676632,2023,.207,.318,.290,.313,.111,85.5,19.2,26.3,5.3,
Meyers, Jake,676694,2023,.218,.370,.297,.298,.152,85.6,11,35.6,7.3,
Trejo, Alan,676701,2023,.244,.344,.274,.278,.100,86.1,15.7,41.6,4.4,
Young, Jared,676724,2023,.173,.309,.256,.258,.136,88,8.4,25,8.3,
McCormick, Chas,676801,2023,.233,.451,.342,.332,.219,88.5,17.1,37.3,12.4,
Franco, Wander,677551,2023,.292,.462,.354,.356,.170,89.3,9,34.7,7.2,
Rocchio, Brayan,677587,2023,.173,.231,.193,.202,.057,86.6,-3.4,19,0,
Rodriguez, Julio,677594,2023,.266,.441,.335,.330,.175,92.8,7.6,31.5,10.8,
Duran, Ezequiel,677649,2023,.273,.483,.344,.320,.210,90.5,14.8,37.5,11.1,
Thomas, Alek,677950,2023,.247,.372,.286,.281,.125,88.2,2.6,30.1,6.4,
Witt Jr., Bobby,677951,2023,.292,.536,.370,.332,.245,90.6,15.9,36,11.8,
Bae, Ji Hwan,678225,2023,.221,.297,.265,.287,.077,87.7,3.6,24.2,2.5,
Vargas, Miguel,678246,2023,.211,.352,.305,.321,.141,86.8,16.6,32,6,
Tovar, Ezequiel,678662,2023,.251,.388,.293,.285,.138,88.6,13,37.2,7.6,
Peguero, Liover,678894,2023,.187,.335,.248,.226,.148,86.4,0.9,36.4,9.1,
Rojas, Johan,679032,2023,.236,.272,.246,.271,.036,87.6,3.7,17.6,0,
Torkelson, Spencer,679529,2023,.260,.467,.347,.336,.207,92.3,17.1,34.6,12.7,
Vavra, Terrin,679631,2023,.254,.370,.309,.323,.116,86.8,9.5,43.6,5.1,
Blanco, Dairon,680118,2023,.205,.296,.248,.256,.091,86.2,9.8,24.1,5.6,
McLain, Matt,680574,2023,.260,.430,.335,.333,.170,89,12.2,37.8,10.4,
Kwan, Steven,680757,2023,.287,.360,.322,.359,.073,86,11.7,38.4,1.3,
Duran, Jarren,680776,2023,.270,.408,.324,.325,.138,90.4,10.8,32.4,5.9,
Jeffers, Ryan,680777,2023,.233,.430,.339,.339,.197,90.8,17.8,34.7,10.2,
Davis, Henry,680779,2023,.246,.397,.325,.337,.151,88,11.7,32.4,9,
Burdick, Peyton,680814,2023,.146,.306,.246,.238,.160,93.9,17.3,33.3,13.3,
Gelof, Zack,680869,2023,.248,.437,.323,.314,.189,91.5,17.7,40.8,12.2,
Miller, Owen,680911,2023,.252,.356,.287,.295,.104,86.3,12.8,34.5,3.4,
Donovan, Brendan,680977,2023,.283,.433,.353,.365,.150,89.3,10.6,37.3,5.8,
Stott, Bryson,681082,2023,.271,.380,.307,.317,.109,88,9.9,37.1,4.3,
Bride, Jonah,681146,2023,.256,.369,.348,.372,.113,90,7.4,35.6,6.7,
Cowser, Colton,681297,2023,.210,.269,.298,.354,.059,86.8,3,32.4,2.7,
O'Hoppe, Logan,681351,2023,.257,.513,.352,.316,.256,93.1,19.9,30.8,12.8,
Carpenter, Kerry,681481,2023,.266,.483,.350,.330,.217,90.3,14.4,34.1,11.2,
Outman, James,681546,2023,.220,.380,.316,.327,.159,87.5,15.8,35,9.9,
Villar, David,681584,2023,.207,.402,.305,.292,.195,87.7,19,38.8,13.8,
Fry, David,681807,2023,.257,.458,.334,.314,.201,89.6,15.8,41.4,13.8,
Eaton, Nate,681987,2023,.182,.220,.204,.226,.039,84.3,10.4,25,0,
Hensley, David,682073,2023,.180,.275,.250,.268,.096,90.8,2.4,28.6,4.1,
Alvarez, Francisco,682626,2023,.213,.431,.307,.278,.219,90.3,11.5,28.4,12.6,
Matos, Luis,682641,2023,.282,.389,.325,.342,.108,87.6,4.5,40.9,2.4,
De La Cruz, Elly,682829,2023,.255,.414,.310,.307,.158,91.3,4.7,34.6,8.1,
Rodriguez, Endy,682848,2023,.212,.433,.302,.269,.221,91.8,20.6,34.4,12.5,
Abrams, CJ,682928,2023,.251,.390,.303,.300,.139,86.9,12.9,33.2,6.1,
Greene, Riley,682985,2023,.288,.504,.370,.355,.216,92.1,6.2,37.8,11.9,
Carroll, Corbin,682998,2023,.260,.447,.346,.346,.187,90.1,11.1,30.7,8.3,
Henderson, Gunnar,683002,2023,.250,.453,.345,.338,.204,92.5,11.5,32.4,11.3,
Volpe, Anthony,683011,2023,.234,.398,.312,.308,.164,89.3,13.6,37.8,8.5,
Stefanic, Michael,683021,2023,.276,.362,.344,.392,.086,90.5,12.6,42.1,0,
Baty, Brett,683146,2023,.231,.368,.300,.305,.136,89.9,5.9,32.6,7.3,
Vaughn, Andrew,683734,2023,.248,.436,.328,.316,.188,91,13.2,31.8,9.6,
Busch, Michael,683737,2023,.184,.320,.272,.280,.135,86.7,-4.9,17.2,6.9,
Frelick, Sal,686217,2023,.190,.269,.320,.384,.079,88.8,19.1,35.3,5.9,
Pasquantino, Vinnie,686469,2023,.279,.449,.350,.355,.170,89.3,17.4,37.8,7.5,
Canzone, Dominic,686527,2023,.249,.439,.323,.302,.190,88.9,18.7,31,11.9,
Doyle, Brenton,686668,2023,.209,.369,.283,.273,.159,88.5,11.2,32.2,10.3,
Massey, Michael,686681,2023,.256,.441,.328,.311,.185,89.7,21.1,38.2,9,
Hopkins, TJ,686759,2023,.175,.207,.187,.208,.032,88.2,-8.4,5.9,0,
Brennan, Will,686823,2023,.292,.387,.314,.328,.095,85.7,10.1,39,3,
Wiemer Jr., Joey,686894,2023,.214,.395,.302,.293,.181,89.2,11.9,29.8,10.1,
Grissom, Vaughn,687093,2023,.260,.359,.292,.299,.099,86.7,5.2,26.4,5.7,
Neto, Zach,687263,2023,.243,.426,.326,.317,.184,89.4,12.7,34.7,9.8,
Ortiz, Joey,687401,2023,.248,.326,.247,.245,.078,88.2,0.1,40,8,
Marlowe, Cade,687799,2023,.232,.385,.324,.341,.153,87.3,18.5,46.4,7.1,
Encarnacion-Strand, Christian,687952,2023,.278,.403,.318,.321,.125,90.2,19.5,37,4.3,
Wisely, Brett,689172,2023,.182,.299,.242,.240,.117,85.9,17.9,31.7,7.3,
Soderstrom, Tyler,691016,2023,.181,.252,.251,.283,.071,86.9,3.9,15.6,3.1,
Walker, Jordan,691023,2023,.258,.407,.319,.320,.149,91.2,7.8,29.2,7.2,
Colas, Oscar,693049,2023,.223,.302,.252,.263,.079,88,7.2,25.9,6,
Gonzales, Nick,693304,2023,.205,.323,.260,.261,.118,86.5,9.8,27.4,4.1,
Yoshida, Masataka,807799,2023,.283,.446,.346,.344,.163,89,3.4,28.7,6.3,
